,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
496,0.380301634,4,gbdt,0.4,3,400,0.091337187,127,multi_error,2400,1.8,1000,3,85,12,multiclass,0.747126214,-0.521116742,0.582403035,0.522598619,0.521116742,0.521116742,0.521116742,0.521116742,ok
483,0.3999705,4,gbdt,0.4,7,400,0.085872028,127,multi_error,1800,1.8,1000,3,50,12,multiclass,0.736992065,-0.522657894,0.581168126,0.524228683,0.522657894,0.522657894,0.522657894,0.522657894,ok
419,0.323484801,2,gbdt,0.4,5,800,0.095525168,127,multi_error,1800,0.7,1000,3,80,12,multiclass,0.698567007,-0.507661302,0.581128608,0.515663436,0.507661302,0.507661302,0.507661302,0.507661302,ok
356,0.226819297,4,gbdt,0.4,3,400,0.096368543,255,multi_error,1800,0.6,1000,3,125,12,multiclass,0.742885919,-0.514507572,0.579300942,0.522687531,0.514507572,0.514507572,0.514507572,0.514507572,ok
409,0.309975463,4,gbdt,0.4,5,540,0.092475495,127,multi_error,2400,0.6,1000,3,95,12,multiclass,0.73572333,-0.518330814,0.578352532,0.515722711,0.518330814,0.518330814,0.518330814,0.518330814,ok
479,0.369877281,3,gbdt,0.4,15,540,0.090739792,127,multi_error,3200,0.6,1000,3,70,12,multiclass,0.743891247,-0.517471326,0.569639011,0.517915889,0.517471326,0.517471326,0.517471326,0.517471326,ok
379,0.388973798,2,gbdt,0.4,3,800,0.090194361,127,multi_error,3200,1,1000,3,55,12,multiclass,0.729717237,-0.518953202,0.568542412,0.519545953,0.518953202,0.518953202,0.518953202,0.518953202,ok
417,0.347776937,2,gbdt,0.4,7,800,0.091027777,127,multi_error,1800,1.2,1000,3,75,12,multiclass,0.703237566,-0.513736997,0.568087965,0.512847871,0.513736997,0.513736997,0.513736997,0.513736997,ok
464,0.382836065,4,gbdt,0.4,3,400,0.089136249,127,multi_error,1800,3.2,1000,3,55,12,multiclass,0.749814294,-0.520079429,0.564017704,0.51874574,0.520079429,0.520079429,0.520079429,0.520079429,ok
493,0.351371536,5,gbdt,0.4,15,540,0.086702712,127,multi_error,3200,0.6,1000,3,70,12,multiclass,0.742429001,-0.514092647,0.562624726,0.517856614,0.514092647,0.514092647,0.514092647,0.514092647,ok
386,0.342356641,2,gbdt,0.4,3,800,0.094516949,127,multi_error,2400,1.2,1000,3,60,12,multiclass,0.730786324,-0.5170564,0.561320662,0.520286891,0.5170564,0.5170564,0.5170564,0.5170564,ok
473,0.354824782,3,gbdt,0.4,15,540,0.087891671,127,multi_error,3200,1.2,1000,3,65,12,multiclass,0.740565548,-0.517115675,0.558939756,0.514596485,0.517115675,0.517115675,0.517115675,0.517115675,ok
459,0.222465221,4,gbdt,0.4,3,400,0.096035463,127,multi_error,1800,1.8,1000,3,60,12,multiclass,0.744122418,-0.515278148,0.558406275,0.519634866,0.515278148,0.515278148,0.515278148,0.515278148,ok
339,0.238304729,4,gbdt,0.4,5,800,0.095269927,255,multi_error,1800,1,1000,3,90,12,multiclass,0.70795374,-0.510802881,0.55630199,0.522746807,0.510802881,0.510802881,0.510802881,0.510802881,ok
497,0.211451674,4,gbdt,0.4,3,400,0.095257393,127,multi_error,1800,1.2,1000,3,55,12,multiclass,0.729885525,-0.507483477,0.553555551,0.513885184,0.507483477,0.507483477,0.507483477,0.507483477,ok
360,0.201924073,4,gbdt,0.4,3,400,0.086938981,255,multi_error,1800,1,1000,3,120,12,multiclass,0.690686805,-0.511514182,0.552291004,0.506535076,0.511514182,0.511514182,0.511514182,0.511514182,ok
359,0.254533548,4,gbdt,0.4,3,400,0.088296967,63,multi_error,2400,0.6,1000,3,115,12,multiclass,0.679203164,-0.508965354,0.551540179,0.503215672,0.508965354,0.508965354,0.508965354,0.508965354,ok
310,0.355803677,3,gbdt,0.4,15,400,0.082925485,63,multi_error,3200,1.2,1000,3,75,12,multiclass,0.706430682,-0.505971963,0.551085732,0.511514182,0.505971963,0.505971963,0.505971963,0.505971963,ok
357,0.29461174,4,gbdt,0.4,3,400,0.098028974,127,multi_error,3200,0.6,1000,3,70,12,multiclass,0.735468216,-0.508491153,0.547262453,0.515781986,0.508491153,0.508491153,0.508491153,0.508491153,ok
426,0.334411454,2,gbdt,0.4,3,800,0.076716681,255,multi_error,3200,1.8,1000,3,80,12,multiclass,0.714002838,-0.515307786,0.545355753,0.511751282,0.515307786,0.515307786,0.515307786,0.515307786,ok
476,0.205063223,4,gbdt,0.4,3,400,0.086853351,127,multi_error,1800,3.2,1000,3,60,12,multiclass,0.749869963,-0.514211197,0.541413922,0.516404374,0.514211197,0.514211197,0.514211197,0.514211197,ok
380,0.335504983,2,gbdt,0.4,5,800,0.086892372,127,multi_error,2400,3.2,1000,3,65,12,multiclass,0.710733255,-0.509498829,0.540722373,0.512195845,0.509498829,0.509498829,0.509498829,0.509498829,ok
331,0.228363491,4,gbdt,0.4,7,540,0.089475373,63,multi_error,1800,3.2,1000,3,100,12,multiclass,0.744330221,-0.51272932,0.535525874,0.513440621,0.51272932,0.51272932,0.51272932,0.51272932,ok
309,0.233455839,4,gbdt,0.4,5,400,0.084265405,255,multi_error,3200,1,1000,3,75,12,multiclass,0.699155663,-0.501733796,0.534686135,0.50120032,0.501733796,0.501733796,0.501733796,0.501733796,ok
492,0.395381551,3,gbdt,0.4,3,400,0.090823779,63,multi_error,1800,6.4,1000,3,50,12,multiclass,0.732594746,-0.506475801,0.533974828,0.509676655,0.506475801,0.506475801,0.506475801,0.506475801,ok
457,0.362886314,4,gbdt,0.4,3,400,0.094759254,127,multi_error,1800,6.4,1000,3,55,12,multiclass,0.74636161,-0.506475801,0.533135089,0.502889659,0.506475801,0.506475801,0.506475801,0.506475801,ok
422,0.339649252,5,gbdt,0.4,3,400,0.086375503,255,multi_error,2400,3.2,1000,3,60,12,multiclass,0.6671675,-0.505734863,0.532779435,0.502534009,0.505734863,0.505734863,0.505734863,0.505734863,ok
468,0.392472027,4,gbdt,0.4,3,400,0.092717091,127,multi_error,2400,6.4,1000,3,75,12,multiclass,0.720884306,-0.505853413,0.530862856,0.505438487,0.505853413,0.505853413,0.505853413,0.505853413,ok
436,0.353093488,4,gbdt,0.4,3,270,0.081253667,63,multi_error,1800,6.4,1000,3,110,12,multiclass,0.732672951,-0.511039981,0.530655391,0.506920364,0.511039981,0.511039981,0.511039981,0.511039981,ok
376,0.368069587,2,gbdt,0.4,3,800,0.094790318,127,multi_error,1800,6.4,1000,3,65,12,multiclass,0.715239532,-0.502860022,0.526743198,0.502978572,0.502860022,0.502860022,0.502860022,0.502860022,ok
410,0.351693622,2,gbdt,0.4,7,800,0.099115176,127,multi_error,1800,3.2,1000,3,70,12,multiclass,0.661216411,-0.499629531,0.525587323,0.496221215,0.499629531,0.499629531,0.499629531,0.499629531,ok
347,0.215495389,3,gbdt,0.4,15,540,0.08869703,127,multi_error,1800,1.2,1000,3,55,12,multiclass,0.68140598,-0.500815032,0.524747585,0.504401174,0.500815032,0.500815032,0.500815032,0.500815032,ok
414,0.327447817,3,gbdt,0.4,3,540,0.099763437,127,multi_error,3200,6.4,1000,3,70,12,multiclass,0.710240257,-0.503097122,0.518849657,0.503274947,0.503097122,0.503097122,0.503097122,0.503097122,ok
478,0.393129462,4,gbdt,0.5,3,400,0.094914352,127,multi_error,1800,0.5,1000,3,80,12,multiclass,0.726756995,-0.527370262,0.637420719,0.522213331,0.527370262,0.527370262,0.527370262,0.527370262,ok
469,0.35965281,4,gbdt,0.5,3,400,0.095544,127,multi_error,1800,0.6,1000,3,70,12,multiclass,0.737348789,-0.520968555,0.626168224,0.526718236,0.520968555,0.520968555,0.520968555,0.520968555,ok
421,0.369949446,3,gbdt,0.5,15,540,0.096291526,127,multi_error,1800,0.5,1000,3,95,12,multiclass,0.741772022,-0.521887318,0.607763134,0.522242968,0.521887318,0.521887318,0.521887318,0.521887318,ok
340,0.398988877,3,gbdt,0.5,15,540,0.085862836,127,multi_error,1800,0.7,1000,3,105,12,multiclass,0.729372261,-0.523102457,0.597745549,0.524110133,0.523102457,0.523102457,0.523102457,0.523102457,ok
345,0.342037461,3,gbdt,0.5,15,270,0.085731668,127,multi_error,1800,0.6,1000,3,80,12,multiclass,0.705090812,-0.518449364,0.59677738,0.517619513,0.518449364,0.518449364,0.518449364,0.518449364,ok
498,0.333494483,4,gbdt,0.5,7,400,0.08827603,63,multi_error,1800,1,1000,3,80,12,multiclass,0.74508103,-0.519931241,0.594179131,0.52571056,0.519931241,0.519931241,0.519931241,0.519931241,ok
413,0.374050768,2,gbdt,0.5,15,800,0.089522192,63,multi_error,1800,0.6,1000,3,85,12,multiclass,0.749649643,-0.52162058,0.591215348,0.524584334,0.52162058,0.52162058,0.52162058,0.52162058,ok
442,0.328505739,4,gbdt,0.5,15,400,0.085142376,63,multi_error,1800,0.6,1000,3,80,12,multiclass,0.747328915,-0.521442755,0.590978246,0.52319137,0.521442755,0.521442755,0.521442755,0.521442755,ok
405,0.318827814,2,gbdt,0.5,7,800,0.095115531,127,multi_error,1800,0.6,1000,3,65,12,multiclass,0.716636164,-0.519071752,0.581691727,0.523072819,0.519071752,0.519071752,0.519071752,0.519071752,ok
344,0.393211901,3,gbdt,0.5,15,400,0.08892544,127,multi_error,3200,0.7,1000,3,115,12,multiclass,0.709441883,-0.511929107,0.572602794,0.521561305,0.511929107,0.511929107,0.511929107,0.511929107,ok
343,0.372139046,3,gbdt,0.5,15,540,0.078284294,127,multi_error,2400,0.7,1000,3,120,12,multiclass,0.700080657,-0.508372603,0.569727925,0.513499896,0.508372603,0.508372603,0.508372603,0.508372603,ok
328,0.314221911,3,gbdt,0.5,7,270,0.098756933,63,multi_error,2400,1.8,1000,3,50,12,multiclass,0.728810656,-0.516967488,0.56719883,0.523221007,0.516967488,0.516967488,0.516967488,0.516967488,ok
342,0.343422967,3,gbdt,0.5,15,800,0.086152187,127,multi_error,1800,0.7,1000,3,105,12,multiclass,0.717739587,-0.513766634,0.56366205,0.518805015,0.513766634,0.513766634,0.513766634,0.513766634,ok
333,0.275397677,3,gbdt,0.5,7,400,0.092861449,63,multi_error,1800,1.8,1000,3,105,12,multiclass,0.723281986,-0.513114608,0.561231748,0.517500963,0.513114608,0.513114608,0.513114608,0.513114608,ok
341,0.399312033,3,gbdt,0.5,15,400,0.081513995,127,multi_error,3200,0.7,1000,3,125,12,multiclass,0.728238936,-0.514151922,0.558722412,0.51044723,0.514151922,0.514151922,0.514151922,0.514151922,ok
300,0.313240876,3,gbdt,0.5,7,270,0.098363472,255,multi_error,3200,1.2,1000,3,75,12,multiclass,0.675373104,-0.5060016,0.55561044,0.502919297,0.5060016,0.5060016,0.5060016,0.5060016,ok
432,0.277161727,4,gbdt,0.5,3,400,0.087095845,255,multi_error,1800,3.2,1000,3,75,12,multiclass,0.744708434,-0.514003734,0.551362352,0.515455973,0.514003734,0.514003734,0.514003734,0.514003734,ok
488,0.340980457,4,gbdt,0.5,3,400,0.094591962,127,multi_error,2400,3.2,1000,3,95,12,multiclass,0.724786184,-0.515426336,0.549761909,0.518567914,0.515426336,0.515426336,0.515426336,0.515426336,ok
308,0.248873789,4,gbdt,0.5,3,540,0.08311874,63,multi_error,3200,0.6,1000,3,105,12,multiclass,0.726665484,-0.504549361,0.542056075,0.511514182,0.504549361,0.504549361,0.504549361,0.504549361,ok
349,0.354577587,4,gbdt,0.5,15,400,0.081553715,127,multi_error,2400,6.4,1000,3,95,12,multiclass,0.71648747,-0.498592217,0.519472052,0.500518657,0.498592217,0.498592217,0.498592217,0.498592217,ok
354,0.383824085,2,gbdt,0.5,15,540,0.082661944,127,multi_error,2400,6.4,1000,3,110,12,multiclass,0.701730518,-0.497436353,0.514878189,0.496221215,0.497436353,0.497436353,0.497436353,0.497436353,ok
494,0.39127984,4,gbdt,0.6,3,270,0.092144782,127,multi_error,1800,0.7,1000,3,75,12,multiclass,0.709364735,-0.529830177,0.643713817,0.530719303,0.529830177,0.529830177,0.529830177,0.529830177,ok
402,0.330710558,3,gbdt,0.6,5,400,0.089962582,255,multi_error,1800,0.5,1000,3,65,12,multiclass,0.745493983,-0.523161732,0.616377863,0.528289025,0.523161732,0.523161732,0.523161732,0.523161732,ok
484,0.34636911,4,gbdt,0.6,3,400,0.097725448,127,multi_error,1800,0.6,1000,3,90,12,multiclass,0.663863278,-0.520286891,0.614066112,0.520286891,0.520286891,0.520286891,0.520286891,0.520286891,ok
474,0.36538999,5,gbdt,0.6,3,270,0.089361412,127,multi_error,1800,1,1000,3,50,12,multiclass,0.730884938,-0.520286891,0.602260378,0.522746807,0.520286891,0.520286891,0.520286891,0.520286891,ok
437,0.321745322,3,gbdt,0.6,5,540,0.089207049,127,multi_error,1800,0.7,1000,3,65,12,multiclass,0.749962231,-0.523843395,0.600768608,0.521413118,0.523843395,0.523843395,0.523843395,0.523843395,ok
428,0.392117993,5,gbdt,0.6,15,400,0.083660503,127,multi_error,2400,0.6,1000,3,90,12,multiclass,0.72013615,-0.526421861,0.591768588,0.521531668,0.526421861,0.526421861,0.526421861,0.526421861,ok
465,0.268018673,4,gbdt,0.6,3,400,0.093704993,127,multi_error,1800,0.6,1000,3,70,12,multiclass,0.746335948,-0.523606295,0.591748829,0.521531668,0.523606295,0.523606295,0.523606295,0.523606295,ok
416,0.304133875,5,gbdt,0.6,3,270,0.093867054,127,multi_error,2400,0.6,1000,3,90,12,multiclass,0.726822857,-0.517826976,0.587461224,0.520672179,0.517826976,0.517826976,0.517826976,0.517826976,ok
323,0.289874577,4,gbdt,0.6,7,400,0.093958048,63,multi_error,1800,0.7,1000,3,115,12,multiclass,0.718616468,-0.523635933,0.587164846,0.519486678,0.523635933,0.523635933,0.523635933,0.523635933,ok
407,0.366301987,5,gbdt,0.6,15,270,0.091589882,127,multi_error,1800,1.2,1000,3,75,12,multiclass,0.687026561,-0.511899469,0.586384383,0.51465576,0.511899469,0.511899469,0.511899469,0.511899469,ok
337,0.258559369,2,gbdt,0.6,7,400,0.08975808,255,multi_error,1800,0.6,1000,3,115,12,multiclass,0.685870735,-0.511039981,0.577097864,0.507009277,0.511039981,0.511039981,0.511039981,0.511039981,ok
311,0.351114339,5,gbdt,0.6,7,540,0.075060474,63,multi_error,1800,0.7,1000,3,120,12,multiclass,0.710972813,-0.519427403,0.576406315,0.520850004,0.519427403,0.519427403,0.519427403,0.519427403,ok
320,0.330196117,5,gbdt,0.6,7,400,0.075168331,63,multi_error,1800,1.8,1000,3,125,12,multiclass,0.747417378,-0.515100323,0.57510225,0.523695208,0.515100323,0.515100323,0.515100323,0.515100323,ok
327,0.2890823,4,gbdt,0.6,7,400,0.091284124,63,multi_error,1800,1.8,1000,3,90,12,multiclass,0.740522603,-0.513470259,0.56611211,0.517115675,0.513470259,0.513470259,0.513470259,0.513470259,ok
326,0.281767615,5,gbdt,0.6,7,540,0.091775863,63,multi_error,1800,1.8,1000,3,100,12,multiclass,0.739068991,-0.521650218,0.563217482,0.514003734,0.521650218,0.521650218,0.521650218,0.521650218,ok
329,0.282398409,5,gbdt,0.6,7,540,0.096852423,63,multi_error,1800,1.8,1000,3,100,12,multiclass,0.737823694,-0.513796272,0.563029776,0.518479002,0.513796272,0.513796272,0.513796272,0.513796272,ok
324,0.280103269,5,gbdt,0.6,7,400,0.091370923,63,multi_error,2400,0.7,1000,3,115,12,multiclass,0.6838515,-0.507542752,0.558900239,0.509647017,0.507542752,0.507542752,0.507542752,0.507542752,ok
306,0.295889133,2,gbdt,0.6,7,800,0.0835473,255,multi_error,1800,1,1000,3,120,12,multiclass,0.688328253,-0.507276014,0.554810219,0.509913755,0.507276014,0.507276014,0.507276014,0.507276014,ok
335,0.29995453,5,gbdt,0.6,15,540,0.086098926,63,multi_error,1800,1.2,1000,3,85,12,multiclass,0.701315552,-0.513796272,0.55235028,0.510773243,0.513796272,0.513796272,0.513796272,0.513796272,ok
362,0.264638171,4,gbdt,0.6,3,400,0.09744508,127,multi_error,3200,1.2,1000,3,100,12,multiclass,0.740814885,-0.513440621,0.551016577,0.511899469,0.513440621,0.513440621,0.513440621,0.513440621,ok
330,0.244258596,4,gbdt,0.6,15,400,0.099654642,63,multi_error,1800,1.8,1000,3,85,12,multiclass,0.718103279,-0.508994991,0.547489676,0.513144246,0.508994991,0.508994991,0.508994991,0.508994991,ok
317,0.20622642,2,gbdt,0.6,3,270,0.083220981,63,multi_error,1800,0.7,1000,3,80,12,multiclass,0.666730144,-0.501496695,0.544061568,0.507750215,0.501496695,0.501496695,0.501496695,0.501496695,ok
325,0.317403648,3,gbdt,0.6,7,540,0.077347499,63,multi_error,1800,3.2,1000,3,110,12,multiclass,0.714338893,-0.508757891,0.542836538,0.514033372,0.508757891,0.508757891,0.508757891,0.508757891,ok
