,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
37,0.8,8.0,gbdt,0.4,1.0,0.5,0.05,255.0,multi_error,500.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.75,-0.2524821433863845,0.4223390172096975,0.2521264929907234,0.2524821433863845,0.2524821433863845,0.2524821433863845,0.2524821433863845,ok
38,0.8,5.0,gbdt,0.6,0.0,0.0,0.01,200.0,multi_error,250.0,0.4,100.0,15.0,300.0,12.0,multiclass,0.66,-0.21336059986366734,0.22223429689198002,0.21828043033697875,0.21336059986366734,0.21336059986366734,0.21336059986366734,0.21336059986366734,ok
39,0.8,5.0,gbdt,0.4,0.0,0.5,0.5,255.0,multi_error,250.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.75,-0.2581429121839898,0.9972338029282172,0.25719451112889363,0.2581429121839898,0.2581429121839898,0.2581429121839898,0.2581429121839898,ok
40,0.8,8.0,gbdt,0.4,1.0,5.0,1.0,255.0,multi_error,750.0,0.2,100.0,15.0,400.0,12.0,multiclass,0.66,-0.23292137162502594,0.9849835016103219,0.23923416614800985,0.23292137162502594,0.23292137162502594,0.23292137162502594,0.23292137162502594,ok
41,0.8,5.0,gbdt,0.8,0.0,0.5,0.1,255.0,multi_error,250.0,0.2,100.0,15.0,300.0,12.0,multiclass,0.66,-0.2905070981891467,0.9222303451818774,0.293381938887407,0.2905070981891467,0.2905070981891467,0.2905070981891467,0.2905070981891467,ok
42,0.4,5.0,gbdt,0.8,0.4,0.5,0.1,200.0,multi_error,250.0,0.2,100.0,15.0,300.0,12.0,multiclass,0.66,-0.2723689280104324,0.6179190294599988,0.2736137043952461,0.2723689280104324,0.2723689280104324,0.2723689280104324,0.2723689280104324,ok
43,0.8,8.0,gbdt,0.8,0.0,5.0,1.0,255.0,multi_error,250.0,0.4,100.0,15.0,300.0,12.0,multiclass,0.66,-0.23303992175691296,0.988055956215052,0.23624077531786253,0.23303992175691296,0.23303992175691296,0.23303992175691296,0.23303992175691296,ok
44,0.8,5.0,gbdt,0.8,0.0,0.5,0.01,255.0,multi_error,750.0,0.2,100.0,15.0,300.0,12.0,multiclass,0.66,-0.21872499333155507,0.21593131927841774,0.2119972733469666,0.21872499333155507,0.21872499333155507,0.21872499333155507,0.21872499333155507,ok
45,0.8,5.0,gbdt,0.8,1.0,0.0,0.05,200.0,multi_error,500.0,0.2,100.0,15.0,300.0,12.0,multiclass,0.66,-0.25971370143149286,0.4405168836814131,0.2653151951631546,0.25971370143149286,0.25971370143149286,0.25971370143149286,0.25971370143149286,ok
46,0.4,8.0,gbdt,0.8,0.0,1.0,0.5,255.0,multi_error,250.0,0.05,100.0,15.0,300.0,12.0,multiclass,0.66,-0.23523309919682286,0.465669518484124,0.2390563409501793,0.23523309919682286,0.23523309919682286,0.23523309919682286,0.23523309919682286,ok
47,0.8,2.0,gbdt,0.8,0.4,5.0,0.1,255.0,multi_error,250.0,0.2,100.0,15.0,300.0,12.0,multiclass,0.66,-0.28724696956225365,0.8974234850131394,0.2902403603924009,0.28724696956225365,0.28724696956225365,0.28724696956225365,0.28724696956225365,ok
48,0.8,2.0,gbdt,0.8,0.4,5.0,1.0,255.0,multi_error,750.0,0.05,100.0,15.0,300.0,12.0,multiclass,0.7,-0.24545804807207847,0.998439074509494,0.23718917637295872,0.24545804807207847,0.24545804807207847,0.24545804807207847,0.24545804807207847,ok
49,0.8,2.0,gbdt,0.8,0.4,5.0,0.1,200.0,multi_error,250.0,0.4,100.0,15.0,300.0,12.0,multiclass,0.66,-0.2896179721999941,0.892167710576752,0.290596010788062,0.2896179721999941,0.2896179721999941,0.2896179721999941,0.2896179721999941,ok
