feature_name,importance,
sppivy_q_yoy_lag19,24,4.37643E-05
drcq_qoq_lag06,23,4.19408E-05
drcq_atq_lag06,23,4.19408E-05
spiq_yoy_lag08,23,4.19408E-05
drcq_atq_lag08,23,4.19408E-05
spiq_revtq_lag08,23,4.19408E-05
recdq_qoq_lag10,23,4.19408E-05
ivncfy_q_revtq_lag10,23,4.19408E-05
drcq_qoq_lag11,23,4.19408E-05
invchy_q_yoy_lag13,23,4.19408E-05
ivchy_q_yoy_lag13,23,4.19408E-05
recchy_q_qoq_lag16,23,4.19408E-05
gdwlq_yoy_lag16,23,4.19408E-05
cshopq_qoq_lag17,23,4.19408E-05
ivchy_q_qoq_lag17,23,4.19408E-05
recchy_q_qoq_lag17,23,4.19408E-05
xaccq_yoy_lag17,23,4.19408E-05
miiq_revtq_lag18,23,4.19408E-05
acomincq_qoq_lag19,23,4.19408E-05
aocipenq_atq,22,4.01173E-05
ivncfy_q_yoy_lag01,22,4.01173E-05
spiq_yoy_lag03,22,4.01173E-05
invchy_q_qoq_lag04,22,4.01173E-05
drcq_atq_lag04,22,4.01173E-05
mibq_atq_lag06,22,4.01173E-05
drcq_atq_lag07,22,4.01173E-05
doq_revtq_lag08,22,4.01173E-05
miiq_revtq_lag08,22,4.01173E-05
sppivy_q_revtq_lag08,22,4.01173E-05
aocipenq_atq_lag10,22,4.01173E-05
diladq_atq_lag10,22,4.01173E-05
sppivy_q_qoq_lag11,22,4.01173E-05
spiq_qoq_lag12,22,4.01173E-05
ivchy_q_revtq_lag12,22,4.01173E-05
ivchy_q_qoq_lag16,22,4.01173E-05
xaccq_yoy_lag16,22,4.01173E-05
dcomq_atq_lag16,22,4.01173E-05
tstkq_atq_lag17,22,4.01173E-05
sppivy_q_qoq_lag18,22,4.01173E-05
pstkq_atq_lag19,22,4.01173E-05
ivncfy_q_revtq_lag19,22,4.01173E-05
sppivy_q_revtq_lag19,22,4.01173E-05
invchy_q_qoq_lag02,21,3.82938E-05
ivchy_q_qoq_lag03,21,3.82938E-05
ivncfy_q_yoy_lag03,21,3.82938E-05
acomincq_qoq_lag04,21,3.82938E-05
spiq_yoy_lag05,21,3.82938E-05
acomincq_qoq_lag07,21,3.82938E-05
cshopq_qoq_lag09,21,3.82938E-05
acomincq_qoq_lag11,21,3.82938E-05
drcq_atq_lag11,21,3.82938E-05
spiq_revtq_lag12,21,3.82938E-05
invchy_q_qoq_lag14,21,3.82938E-05
xaccq_yoy_lag15,21,3.82938E-05
doq_revtq_lag17,21,3.82938E-05
ivchy_q_revtq_lag17,21,3.82938E-05
xaccq_yoy_lag01,20,3.64703E-05
drcq_atq_lag03,20,3.64703E-05
dcomq_atq_lag04,20,3.64703E-05
txdbq_qoq_lag05,20,3.64703E-05
acomincq_qoq_lag06,20,3.64703E-05
ivchy_q_qoq_lag06,20,3.64703E-05
sppivy_q_qoq_lag06,20,3.64703E-05
dcomq_atq_lag07,20,3.64703E-05
ivncfy_q_qoq_lag08,20,3.64703E-05
sppivy_q_qoq_lag09,20,3.64703E-05
recchy_q_yoy_lag10,20,3.64703E-05
drcq_qoq_lag12,20,3.64703E-05
pstkq_atq_lag13,20,3.64703E-05
invchy_q_qoq_lag15,20,3.64703E-05
cshopq_yoy_lag15,20,3.64703E-05
tstkq_qoq_lag16,20,3.64703E-05
spiq_yoy_lag16,20,3.64703E-05
aocipenq_atq_lag03,19,3.46467E-05
spiq_revtq_lag06,19,3.46467E-05
invchy_q_qoq_lag07,19,3.46467E-05
sivy_q_revtq_lag07,19,3.46467E-05
spiq_qoq_lag08,19,3.46467E-05
invchy_q_qoq_lag09,19,3.46467E-05
recchy_q_qoq_lag09,19,3.46467E-05
txdbq_qoq_lag10,19,3.46467E-05
cshopq_yoy_lag11,19,3.46467E-05
spiq_yoy_lag11,19,3.46467E-05
acomincq_qoq_lag13,19,3.46467E-05
xaccq_yoy_lag14,19,3.46467E-05
acomincq_yoy_lag17,19,3.46467E-05
dcomq_atq_lag17,19,3.46467E-05
diladq_atq_lag17,19,3.46467E-05
acomincq_qoq_lag18,19,3.46467E-05
ivncfy_q_yoy_lag19,19,3.46467E-05
doq_revtq_lag19,19,3.46467E-05
spiq_yoy_lag02,18,3.28232E-05
xaccq_yoy_lag02,18,3.28232E-05
miiq_revtq_lag05,18,3.28232E-05
rcpq_yoy_lag07,18,3.28232E-05
acomincq_qoq_lag08,18,3.28232E-05
sppivy_q_revtq_lag12,18,3.28232E-05
miiq_revtq_lag14,18,3.28232E-05
cshopq_qoq_lag15,18,3.28232E-05
dcomq_atq_lag15,18,3.28232E-05
dcomq_atq_lag18,18,3.28232E-05
spiq_qoq_lag02,17,3.09997E-05
aocipenq_atq_lag05,17,3.09997E-05
pstkq_atq_lag07,17,3.09997E-05
xiq_revtq_lag07,17,3.09997E-05
miiq_revtq_lag10,17,3.09997E-05
ivncfy_q_qoq_lag13,17,3.09997E-05
spiq_yoy_lag17,17,3.09997E-05
xiq_revtq_lag19,17,3.09997E-05
ivncfy_q_qoq_lag01,16,2.91762E-05
pstkq_atq_lag01,16,2.91762E-05
acchgq_revtq_lag01,16,2.91762E-05
recchy_q_qoq_lag04,16,2.91762E-05
xaccq_yoy_lag05,16,2.91762E-05
spiq_qoq_lag06,16,2.91762E-05
mibq_atq_lag07,16,2.91762E-05
dcomq_atq_lag08,16,2.91762E-05
xiq_revtq_lag08,16,2.91762E-05
dcomq_atq_lag10,16,2.91762E-05
pstkq_atq_lag10,16,2.91762E-05
invchy_q_qoq_lag12,16,2.91762E-05
dcomq_atq_lag13,16,2.91762E-05
drcq_atq_lag13,16,2.91762E-05
acomincq_qoq_lag14,16,2.91762E-05
spiq_revtq_lag15,16,2.91762E-05
acomincq_yoy_lag19,16,2.91762E-05
invchy_q_qoq_lag01,15,2.73527E-05
spiq_yoy_lag01,15,2.73527E-05
acchgq_revtq_lag02,15,2.73527E-05
sppivy_q_revtq_lag03,15,2.73527E-05
xaccq_qoq_lag04,15,2.73527E-05
xaccq_yoy_lag08,15,2.73527E-05
aocipenq_atq_lag08,15,2.73527E-05
ivncfy_q_yoy_lag11,15,2.73527E-05
dcomq_atq_lag11,15,2.73527E-05
acomincq_yoy_lag15,15,2.73527E-05
recdq_qoq_lag17,15,2.73527E-05
doq_revtq_lag18,15,2.73527E-05
acchgq_revtq,14,2.55292E-05
xaccq_qoq_lag01,14,2.55292E-05
esopctq_atq_lag03,14,2.55292E-05
pstkq_atq_lag04,14,2.55292E-05
miiq_revtq_lag04,14,2.55292E-05
recdq_qoq_lag06,14,2.55292E-05
txdbq_qoq_lag06,14,2.55292E-05
diladq_atq_lag06,14,2.55292E-05
miiq_revtq_lag06,14,2.55292E-05
spiq_yoy_lag07,14,2.55292E-05
aocipenq_atq_lag07,14,2.55292E-05
sppivy_q_qoq_lag08,14,2.55292E-05
drcq_atq_lag10,14,2.55292E-05
ivncfy_q_qoq_lag11,14,2.55292E-05
txdbq_qoq_lag11,14,2.55292E-05
xaccq_qoq_lag11,14,2.55292E-05
xaccq_qoq_lag12,14,2.55292E-05
txdbq_qoq_lag13,14,2.55292E-05
ivncfy_q_yoy_lag13,14,2.55292E-05
xaccq_qoq_lag17,14,2.55292E-05
recdq_qoq_lag18,14,2.55292E-05
xaccq_qoq_lag19,14,2.55292E-05
spiq_qoq_lag01,13,2.37057E-05
dcomq_atq_lag01,13,2.37057E-05
pstkq_atq_lag03,13,2.37057E-05
spiq_yoy_lag04,13,2.37057E-05
xaccq_qoq_lag05,13,2.37057E-05
ivncfy_q_yoy_lag06,13,2.37057E-05
spiq_qoq_lag07,13,2.37057E-05
diladq_atq_lag08,13,2.37057E-05
ivncfy_q_yoy_lag09,13,2.37057E-05
rcpq_yoy_lag09,13,2.37057E-05
pstkq_atq_lag12,13,2.37057E-05
recdq_qoq_lag14,13,2.37057E-05
ivncfy_q_yoy_lag14,13,2.37057E-05
xiq_revtq_lag17,13,2.37057E-05
spiq_qoq_lag19,13,2.37057E-05
txdbq_qoq_lag19,13,2.37057E-05
spiq_yoy_lag19,13,2.37057E-05
ivncfy_q_qoq,12,2.18822E-05
esopctq_atq_lag02,12,2.18822E-05
spiq_qoq_lag03,12,2.18822E-05
spiq_qoq_lag04,12,2.18822E-05
acomincq_qoq_lag05,12,2.18822E-05
spiq_qoq_lag05,12,2.18822E-05
ivncfy_q_qoq_lag06,12,2.18822E-05
pstkq_atq_lag09,12,2.18822E-05
aocipenq_atq_lag12,12,2.18822E-05
aocipenq_atq_lag13,12,2.18822E-05
dcomq_atq_lag14,12,2.18822E-05
xiq_revtq_lag15,12,2.18822E-05
acomincq_qoq_lag16,12,2.18822E-05
ivncfy_q_yoy_lag17,12,2.18822E-05
esopctq_atq_lag17,12,2.18822E-05
ivncfy_q_qoq_lag18,12,2.18822E-05
cshopq_yoy_lag18,12,2.18822E-05
ivncfy_q_qoq_lag19,12,2.18822E-05
xaccq_qoq_lag02,11,2.00586E-05
rcpq_yoy_lag03,11,2.00586E-05
aocipenq_qoq_lag05,11,2.00586E-05
xiq_revtq_lag06,11,2.00586E-05
xaccq_yoy_lag07,11,2.00586E-05
xiq_revtq_lag13,11,2.00586E-05
esopctq_atq_lag15,11,2.00586E-05
pstkq_atq_lag15,11,2.00586E-05
spiq_qoq_lag17,11,2.00586E-05
esopctq_atq_lag19,11,2.00586E-05
rcpq_yoy,10,1.82351E-05
dcomq_atq_lag03,10,1.82351E-05
mibq_atq_lag08,10,1.82351E-05
spiq_qoq_lag09,10,1.82351E-05
spiq_revtq_lag09,10,1.82351E-05
doq_revtq_lag11,10,1.82351E-05
xiq_revtq_lag11,10,1.82351E-05
txdbq_qoq_lag12,10,1.82351E-05
txdbq_qoq_lag14,10,1.82351E-05
ivncfy_q_qoq_lag16,10,1.82351E-05
diladq_atq_lag18,10,1.82351E-05
xiq_revtq_lag18,10,1.82351E-05
xiq_revtq_lag03,9,1.64116E-05
ivncfy_q_yoy_lag05,9,1.64116E-05
xaccq_qoq_lag07,9,1.64116E-05
pstkq_atq_lag08,9,1.64116E-05
rcpq_qoq_lag09,9,1.64116E-05
spiq_yoy_lag10,9,1.64116E-05
diladq_atq_lag11,9,1.64116E-05
dcomq_atq_lag12,9,1.64116E-05
xiq_revtq_lag16,9,1.64116E-05
acchgq_revtq_lag17,9,1.64116E-05
spiq_yoy_lag18,9,1.64116E-05
acchgq_revtq_lag18,9,1.64116E-05
aocipenq_qoq,8,1.45881E-05
xaccq_qoq,8,1.45881E-05
rcpq_yoy_lag02,8,1.45881E-05
rcpq_qoq_lag04,8,1.45881E-05
esopctq_atq_lag04,8,1.45881E-05
acchgq_revtq_lag04,8,1.45881E-05
ivncfy_q_yoy_lag08,8,1.45881E-05
xaccq_qoq_lag09,8,1.45881E-05
miiq_revtq_lag09,8,1.45881E-05
spiq_qoq_lag11,8,1.45881E-05
pstkq_atq_lag11,8,1.45881E-05
xaccq_yoy_lag12,8,1.45881E-05
spiq_qoq_lag13,8,1.45881E-05
xaccq_qoq_lag13,8,1.45881E-05
spiq_qoq_lag14,8,1.45881E-05
diladq_atq_lag14,8,1.45881E-05
xaccq_qoq_lag16,8,1.45881E-05
pstkq_atq_lag16,8,1.45881E-05
spiq_qoq_lag18,8,1.45881E-05
xaccq_yoy_lag19,8,1.45881E-05
aocipenq_atq_lag19,8,1.45881E-05
aocipenq_atq_lag01,7,1.27646E-05
acchgq_revtq_lag03,7,1.27646E-05
ivncfy_q_yoy_lag04,7,1.27646E-05
rcpq_yoy_lag04,7,1.27646E-05
rcpq_yoy_lag05,7,1.27646E-05
rcpq_yoy_lag06,7,1.27646E-05
ivncfy_q_qoq_lag09,7,1.27646E-05
ivncfy_q_yoy_lag10,7,1.27646E-05
drcq_atq_lag12,7,1.27646E-05
ivncfy_q_qoq_lag14,7,1.27646E-05
spiq_yoy_lag14,7,1.27646E-05
doq_revtq_lag15,7,1.27646E-05
ivncfy_q_qoq_lag03,6,1.09411E-05
ivncfy_q_qoq_lag04,6,1.09411E-05
esopctq_atq_lag06,6,1.09411E-05
aocipenq_qoq_lag07,6,1.09411E-05
xaccq_qoq_lag08,6,1.09411E-05
aocipenq_atq_lag09,6,1.09411E-05
ivncfy_q_qoq_lag10,6,1.09411E-05
doq_revtq_lag10,6,1.09411E-05
ivncfy_q_yoy_lag12,6,1.09411E-05
spiq_qoq_lag15,6,1.09411E-05
xaccq_qoq_lag15,6,1.09411E-05
rcpq_qoq_lag18,6,1.09411E-05
rcpq_yoy_lag18,6,1.09411E-05
rcpq_qoq_lag01,5,9.11757E-06
diladq_atq_lag03,5,9.11757E-06
aocipenq_qoq_lag04,5,9.11757E-06
acchgq_revtq_lag05,5,9.11757E-06
xaccq_qoq_lag06,5,9.11757E-06
xaccq_yoy_lag06,5,9.11757E-06
aocipenq_atq_lag06,5,9.11757E-06
ivncfy_q_qoq_lag07,5,9.11757E-06
rcpq_yoy_lag08,5,9.11757E-06
aocipenq_qoq_lag12,5,9.11757E-06
doq_revtq_lag12,5,9.11757E-06
xaccq_yoy_lag13,5,9.11757E-06
diladq_atq_lag13,5,9.11757E-06
doq_revtq_lag13,5,9.11757E-06
xaccq_qoq_lag14,5,9.11757E-06
rcpq_yoy_lag14,5,9.11757E-06
esopctq_atq_lag14,5,9.11757E-06
ivncfy_q_qoq_lag15,5,9.11757E-06
acchgq_revtq_lag15,5,9.11757E-06
rcpq_qoq_lag16,5,9.11757E-06
diladq_atq_lag16,5,9.11757E-06
dcomq_atq_lag19,5,9.11757E-06
rcpq_qoq,4,7.29405E-06
aocipenq_qoq_lag02,4,7.29405E-06
rcpq_qoq_lag02,4,7.29405E-06
rcpq_qoq_lag03,4,7.29405E-06
aocipenq_qoq_lag06,4,7.29405E-06
rcpq_qoq_lag07,4,7.29405E-06
rcpq_qoq_lag08,4,7.29405E-06
aocipenq_qoq_lag09,4,7.29405E-06
aocipenq_qoq_lag10,4,7.29405E-06
spiq_qoq_lag10,4,7.29405E-06
aocipenq_atq_lag11,4,7.29405E-06
ivncfy_q_qoq_lag12,4,7.29405E-06
rcpq_qoq_lag12,4,7.29405E-06
esopctq_atq_lag12,4,7.29405E-06
aocipenq_qoq_lag13,4,7.29405E-06
esopctq_atq_lag13,4,7.29405E-06
rcpq_yoy_lag15,4,7.29405E-06
diladq_atq_lag15,4,7.29405E-06
xaccq_qoq_lag18,4,7.29405E-06
esopctq_atq_lag18,4,7.29405E-06
aocipenq_qoq_lag19,4,7.29405E-06
rcpq_qoq_lag19,4,7.29405E-06
acchgq_revtq_lag19,4,7.29405E-06
aocipenq_qoq_lag01,3,5.47054E-06
rcpq_yoy_lag01,3,5.47054E-06
esopctq_atq_lag01,3,5.47054E-06
ivncfy_q_qoq_lag02,3,5.47054E-06
rcpq_qoq_lag06,3,5.47054E-06
esopctq_atq_lag07,3,5.47054E-06
aocipenq_qoq_lag08,3,5.47054E-06
xiq_revtq_lag09,3,5.47054E-06
xaccq_qoq_lag10,3,5.47054E-06
rcpq_yoy_lag13,3,5.47054E-06
rcpq_qoq_lag14,3,5.47054E-06
xiq_revtq_lag14,3,5.47054E-06
aocipenq_qoq_lag15,3,5.47054E-06
aocipenq_atq_lag15,3,5.47054E-06
aocipenq_qoq_lag16,3,5.47054E-06
spiq_qoq_lag16,3,5.47054E-06
rcpq_yoy_lag16,3,5.47054E-06
doq_revtq_lag16,3,5.47054E-06
aocipenq_qoq_lag17,3,5.47054E-06
ivncfy_q_qoq_lag17,3,5.47054E-06
rcpq_qoq_lag17,3,5.47054E-06
rcpq_yoy_lag17,3,5.47054E-06
aocipenq_atq_lag18,3,5.47054E-06
diladq_atq_lag19,3,5.47054E-06
esopctq_atq,2,3.64703E-06
rcpq_qoq_lag05,2,3.64703E-06
xiq_revtq_lag05,2,3.64703E-06
esopctq_atq_lag08,2,3.64703E-06
xiq_revtq_lag10,2,3.64703E-06
esopctq_atq_lag11,2,3.64703E-06
xiq_revtq_lag12,2,3.64703E-06
rcpq_qoq_lag15,2,3.64703E-06
esopctq_atq_lag16,2,3.64703E-06
acchgq_revtq_lag16,2,3.64703E-06
rcpq_yoy_lag19,2,3.64703E-06
aocipenq_qoq_lag03,1,1.82351E-06
esopctq_atq_lag05,1,1.82351E-06
esopctq_atq_lag09,1,1.82351E-06
rcpq_qoq_lag10,1,1.82351E-06
rcpq_yoy_lag10,1,1.82351E-06
aocipenq_qoq_lag11,1,1.82351E-06
rcpq_qoq_lag11,1,1.82351E-06
rcpq_yoy_lag11,1,1.82351E-06
acchgq_revtq_lag12,1,1.82351E-06
aocipenq_qoq_lag14,1,1.82351E-06
aocipenq_atq_lag14,1,1.82351E-06
aocipenq_atq_lag17,1,1.82351E-06
aocipenq_qoq_lag18,1,1.82351E-06
xiq_revtq_lag04,0,0
acchgq_revtq_lag06,0,0
acchgq_revtq_lag07,0,0
acchgq_revtq_lag08,0,0
acchgq_revtq_lag09,0,0
esopctq_atq_lag10,0,0
acchgq_revtq_lag10,0,0
acchgq_revtq_lag11,0,0
rcpq_yoy_lag12,0,0
rcpq_qoq_lag13,0,0
acchgq_revtq_lag13,0,0
acchgq_revtq_lag14,0,0
aocipenq_atq_lag16,0,0
