,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
335,0.7,8.0,gbdt,0.4,6.0,390.0,0.8500000000000002,255.0,multi_error,800.0,0.6600000000000001,1000.0,3.0,140.0,12.0,multiclass,0.66,-0.5123736700157079,0.6816403548635672,0.5152188731809965,0.5123736700157079,0.5123736700157079,0.5123736700157079,0.5123736700157079,ok
336,0.7,8.0,gbdt,0.4,1.0,420.0,0.7500000000000001,255.0,multi_error,1100.0,0.6400000000000001,1000.0,3.0,65.0,12.0,multiclass,0.7100000000000001,-0.5135295338016064,0.6683527296437534,0.5205239915829406,0.5135295338016064,0.5135295338016064,0.5135295338016064,0.5135295338016064,ok
337,0.4,8.0,gbdt,0.4,6.0,410.0,0.7000000000000001,255.0,multi_error,650.0,0.52,1000.0,3.0,155.0,12.0,multiclass,0.7400000000000001,-0.5181233514122284,0.6249827112683014,0.5187457396046353,0.5181233514122284,0.5181233514122284,0.5181233514122284,0.5181233514122284,ok
338,0.7,8.0,gbdt,0.4,11.0,430.0,0.6,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,155.0,12.0,multiclass,0.7200000000000001,-0.5321419045078688,0.6969927486119618,0.5253252719243651,0.5321419045078688,0.5321419045078688,0.5321419045078688,0.5321419045078688,ok
339,0.7,8.0,gbdt,0.5,11.0,430.0,0.9500000000000003,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,125.0,12.0,multiclass,0.7200000000000001,-0.5191013900002964,0.6462132737942344,0.5169378500933582,0.5191013900002964,0.5191013900002964,0.5191013900002964,0.5191013900002964,ok
340,0.7,8.0,gbdt,0.4,11.0,430.0,0.8000000000000002,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,155.0,12.0,multiclass,0.7200000000000001,-0.5157819863074597,0.7020509375432218,0.5193088527310986,0.5157819863074597,0.5157819863074597,0.5157819863074597,0.5157819863074597,ok
341,0.5,8.0,gbdt,0.4,11.0,430.0,0.6,255.0,multi_error,800.0,0.5800000000000001,1000.0,3.0,140.0,12.0,multiclass,0.7200000000000001,-0.5207018167807712,0.6480113018908933,0.5235470199460597,0.5207018167807712,0.5207018167807712,0.5207018167807712,0.5207018167807712,ok
342,0.7,8.0,gbdt,0.6000000000000001,11.0,430.0,0.65,255.0,multi_error,500.0,0.7000000000000002,1000.0,3.0,50.0,12.0,multiclass,0.7200000000000001,-0.5235470199460597,0.6810475983481852,0.5287039506831451,0.5235470199460597,0.5235470199460597,0.5235470199460597,0.5235470199460597,ok
343,0.7,8.0,gbdt,0.4,11.0,440.0,0.6,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,155.0,12.0,multiclass,0.7200000000000001,-0.5244361459352124,0.7317085218628362,0.5325271924365016,0.5244361459352124,0.5244361459352124,0.5244361459352124,0.5244361459352124,ok
344,0.7,8.0,gbdt,0.4,11.0,430.0,0.7000000000000001,255.0,multi_error,800.0,0.6000000000000001,1000.0,3.0,185.0,12.0,multiclass,0.7200000000000001,-0.5194570403959574,0.7599138527197645,0.5263625855783765,0.5194570403959574,0.5194570403959574,0.5194570403959574,0.5194570403959574,ok
